duration_ms,speechiness,instrumentalness,danceability,liveness,tempo,loudness,key,mode,popularity
11.796456433499497,0.08736964613690709,0.0,0.9230738726124851,-0.23602865644616905,0.6464900610641982,0.742663421418637,0.36363636363636365,0.0,53
12.03975238246316,0.03130484982841249,0.0,0.07513065861968354,-0.4253449053904478,0.6469186794101767,0.7826842837273991,0.09090909090909091,0.0,82
12.138799722654674,0.11064652008706366,0.0,0.3779675207599693,-0.33068678091830833,0.3466631783441972,0.8811891515994437,0.09090909090909091,0.0,77
12.361853424594882,0.07714620917665369,0.0,1.2393701508478947,-0.6503399858665329,0.34579480870818885,0.8706884561891516,0.09090909090909091,0.0,85
12.264850857898987,0.046501833651419786,7.969968239718753e-06,-1.163135622131709,-0.5272844240527517,0.8115136907379472,0.8045549374130736,0.5454545454545454,1.0,80
11.853204731362945,0.03546366427556904,0.0,0.404886352950217,1.0309339326424658,0.31812944274048555,0.8537204450625868,0.6363636363636364,0.0,80
12.323028672642577,0.19474407679251177,2.009997979952707e-06,-0.32865182423403183,-0.7639297352331001,0.3123681441938913,0.8099095966620306,0.5454545454545454,0.0,73
12.100717685412471,0.033144598592302024,0.0,-0.01908525404618338,-0.5636913950035746,0.3683390204122529,0.8171766342141863,0.18181818181818182,1.0,70
12.183417954965368,0.0249852526939085,0.0,-0.07292291842667877,-0.8047055426980217,0.3515171419506031,0.7638038942976355,1.0,0.0,68
12.118830332786025,0.07973496801885356,0.0,1.024019493325914,-0.6357771974862038,0.5015057306829505,0.8241655076495131,1.0,0.0,81
12.30962602930834,0.08470872792695418,1.3899990339508953e-06,0.6000478863295128,1.2129687873965798,0.4406140931938746,0.8619610570236439,0.36363636363636365,0.0,75
11.793990694319703,0.10705907229340778,0.00012099268009046675,1.6969902980821054,0.2372619659145279,0.5519824990119513,0.6686022253129347,0.8181818181818182,1.0,56
12.221281403816127,0.05836324329691494,0.0,0.4116160609977789,-0.8374718165537623,0.38476011288805273,0.8496870653685674,0.5454545454545454,0.0,80
11.834117262343613,0.1414995622736995,0.0,-0.20751707937791722,1.46781758405234,0.8069269177887748,0.7490264255910987,0.7272727272727273,0.0,69
12.24945775246958,0.028198654358678774,0.0001579875193146149,0.8153985438514942,-0.43262629958061233,0.4292417908453801,0.8582406119610569,0.7272727272727273,1.0,72
12.240667290294672,0.04459088332787514,0.0028160312594814178,0.667344966805132,0.994526961691643,0.35714484516858064,0.7489568845618915,1.0,0.0,60
12.251624237849088,0.06709774353249415,1.5599878321265458e-05,0.8153985438514942,-0.21418447387567532,0.45765863053655226,0.7720097357440889,0.8181818181818182,0.0,58
12.143840795313857,0.03507752661269611,0.02566774674857779,-0.7997313875633657,-0.6430585916763684,0.4237755153161478,0.3305632823365786,0.36363636363636365,1.0,70
11.997817706709714,0.03970136685155207,0.0,-0.025814962093745304,-0.4253449053904478,0.53438688093873,0.8402990264255911,0.09090909090909091,0.0,79
12.008877016136763,0.08139563820399408,0.0,0.00783357814406431,-0.857859720286223,0.6687503826949519,0.751529902642559,0.9090909090909092,1.0,69
12.173905795286132,0.10885440491208209,7.0399752193163045e-06,-0.3017329920437841,-0.9248485468357371,0.2813183632345656,0.5938803894297635,0.6363636363636364,1.0,62
12.101489605337735,0.09621885774054292,7.949684004247663e-05,2.282474898219992,-0.09040077264287755,0.47947920087727597,0.5970792767732962,0.7272727272727273,0.0,65
12.197899334841013,0.0761273603875509,1.0199994798003537e-06,-1.2910000750353856,0.8780246546490098,0.3074418164511515,0.6696801112656467,0.0,1.0,79
12.31528573050349,0.08296152071434727,3.479993944814048e-06,0.317400148331912,-0.0758379842625486,0.7248270218818016,0.6905771905424201,0.5454545454545454,0.0,71
12.200798763027466,0.11600367575630613,0.0,0.4183457690453408,0.06978989954074288,0.34052892617188163,0.8033727399165507,0.9090909090909092,0.0,65
12.442689029269214,0.12133228516752496,0.0,1.1788027784198374,1.380440853770365,0.5688489092498066,0.8423504867872044,0.4545454545454546,0.0,75
12.275090183379575,0.044208254664320365,0.0,0.3106704402843508,-0.11224495521337127,0.3682499568598418,0.885778859527121,0.4545454545454546,1.0,11
12.267205373532912,0.028295869154847303,0.0,0.6135073024246366,0.08435268792107203,0.3457614098760347,0.73894297635605,1.0,0.0,74
12.168168265630008,0.1406311297397456,0.0,-0.3017329920437841,1.0382153268326304,0.2901412213952919,0.839116828929068,0.8181818181818182,1.0,72
12.133625600964555,0.19392069263730652,0.0,-0.9208661324194802,1.314908306058884,0.7573240855678081,0.8383518776077885,0.2727272727272727,0.0,70
12.099978527518596,0.046406372814155744,0.0,0.26356248395141735,0.30279451362600907,0.5016170601234644,0.8048331015299026,0.4545454545454546,1.0,74
12.047938207732571,0.029170377299779858,1.2899916795715556e-05,0.5596696380441413,-0.6823781203032571,0.39627714350921533,0.7719054242002781,0.7272727272727273,1.0,72
11.71810054589362,0.03604259134692935,1.7699843356848388e-05,1.4412613922747524,1.1984059990162508,0.3845040551748707,0.722183588317107,0.2727272727272727,1.0,67
11.920614764396673,0.031207927124193163,0.0,-0.853569051943861,-0.47631466472159967,0.28056688951109676,0.8219401947148817,1.0,0.0,57
12.271429581674802,0.19309662996191307,1.6099987039513911e-06,-0.5641916058986983,4.038149733180432,0.32440285671344365,0.8562239221140473,0.09090909090909091,0.0,72
